conv_id,turn,speaker,prev_sentiment,curr_sentiment,prev_text,curr_text,shift_type
1042,18,Rahul,neutral,positive,"Done deal, Rahul! Terrace pe dinner date, aur phir hum bhi apni pehli solo trip yaadon mein kho jayenge.","Can't wait, Simran! Yeh trip aur is conversation ne toh humari zindagi mein woh spark laga diya hai.",neutral → positive
1043,1,Simran,neutral,positive,"Hey Simran, did you watch the latest Bollywood movie, 'Dil Toh Pagal Hai'?","Haan Rohan, maine dekha! It was such a cute love story, isn't it?",neutral → positive
1043,12,Rohan,positive,neutral,"True, true. So Rohan, have you ever experienced such a deep love in your life?","Well, Simran, I can't say I've experienced that kind of love just yet. But who knows, maybe one day I'll find someone who can make me feel that way.",positive → neutral
1043,13,Simran,neutral,positive,"Well, Simran, I can't say I've experienced that kind of love just yet. But who knows, maybe one day I'll find someone who can make me feel that way.","Aww, I believe you will, Rohan. You're such a caring and genuine person. Any girl would be lucky to have you.",neutral → positive
1044,10,Rohan,neutral,negative,"Initially, mujhe bahut dar lagta tha exams se related, but ab confidence badh gaya hai kuch. How about you?","Same yaar! Initially, I used to doubt myself a lot, par ab positive vibes aa rahi hai. Mutual motivation factor toh hai hi humara. Kisi difficult topic pe ab tak tu itna struggle kar chuki hai?",neutral → negative
1044,11,Kavya,negative,neutral,"Same yaar! Initially, I used to doubt myself a lot, par ab positive vibes aa rahi hai. Mutual motivation factor toh hai hi humara. Kisi difficult topic pe ab tak tu itna struggle kar chuki hai?",Physics mein kinematics and calculus mere liye thoda challenging hai. Tumhe koi tough topic mila hai?,negative → neutral
1044,16,Rohan,neutral,positive,"Street food, ice cream, chocolates – uski baat hi kuch aur hai. Tu, kya kya weaknesses hai?","Oh toh same pinch! My weakness is also street food and chocolates. We have so much in common! Kavi, tu result ke baad celebrate kaise karegi?",neutral → positive
1044,17,Kavya,positive,neutral,"Oh toh same pinch! My weakness is also street food and chocolates. We have so much in common! Kavi, tu result ke baad celebrate kaise karegi?","I've planned a beach trip with friends. Waise, aapko celebrate karna hai kaise? Kuch special plans?",positive → neutral
1044,20,Rohan,neutral,positive,"Hmm, shayad thoda sa. Par mujhe toh pasand aaya, kya tum waisa hi insaan ho off-screen bhi?","Woh toh time hi batayega, Kavya. But I wouldn't mind exploring this connection with you. Shall we meet up once exams are over?",neutral → positive
1045,4,Rohit,neutral,positive,Renegade dance? Mujhe toh pehle se pata nahi hai. Kaisa hai woh?,"Oh! It's really cool. Steps bahut graceful hai. Agar proper steps kar paoge, toh woh real swag lagega.",neutral → positive
1045,5,Neha,positive,neutral,"Oh! It's really cool. Steps bahut graceful hai. Agar proper steps kar paoge, toh woh real swag lagega.","Arey, toh tum mujhe bhi sikhaoge na? I want to learn it now!",positive → neutral
1045,7,Neha,neutral,positive,"Zarur, Neha! But woh sirf face-to-face ho sakta hai. Samjha nahi paoge video se.","Hmm, sahi keh rahe ho. Phir kab milenge? I can't wait to learn the Renegade dance from you.",neutral → positive
1045,8,Rohit,positive,neutral,"Hmm, sahi keh rahe ho. Phir kab milenge? I can't wait to learn the Renegade dance from you.",Let's meet tomorrow at that café near the park. Shaam ko 5 baje? Fir wahi sikhate hai dance steps.,positive → neutral
1045,9,Neha,neutral,positive,Let's meet tomorrow at that café near the park. Shaam ko 5 baje? Fir wahi sikhate hai dance steps.,"Perfect! I'll be there, Rohit. Excited hoon tujhe steps karne ke liye, aur tujhse milne ke liye bhi.",neutral → positive
1045,10,Rohit,positive,neutral,"Perfect! I'll be there, Rohit. Excited hoon tujhe steps karne ke liye, aur tujhse milne ke liye bhi.","Main bhi, Neha! You know, tumhari excitement mujhe bhi bahut acchi lagti hai.",positive → neutral
1045,11,Neha,neutral,negative,"Main bhi, Neha! You know, tumhari excitement mujhe bhi bahut acchi lagti hai.","Stop flirting now, Rohit! Abhi seriously, dekhte hai kaise perform karenge hum tiktok pe.",neutral → negative
1045,12,Rohit,negative,neutral,"Stop flirting now, Rohit! Abhi seriously, dekhte hai kaise perform karenge hum tiktok pe.","Haan, waise bhi tujhe dance karte dekhna mere liye treat hogi. Tum kitni talented ho isme.",negative → neutral
1045,18,Rohit,neutral,positive,"Same here, Rohit! Tum mere life ka TikTok ho gaye ho. Hamesha entertaining aur interesting.","Neha, tum badi khoobsurat ho, aur dance ke liye perfect partner bhi. I'm lucky to have you.",neutral → positive
1045,20,Rohit,positive,neutral,"Aww, thank you, Rohit! Tumhare saath har wakt special feel hota hai. I'm glad to have you too.","Neha, sach keh raha hoon, I've fallen for you in this short time we've spent together.",positive → neutral
1045,21,Neha,neutral,positive,"Neha, sach keh raha hoon, I've fallen for you in this short time we've spent together.","Same here, Rohit! You've become an important part of my life, aur ab mujhe bhi feelings aa rahi hai.",neutral → positive
1045,22,Rohit,positive,neutral,"Same here, Rohit! You've become an important part of my life, aur ab mujhe bhi feelings aa rahi hai.","Neha, I want to be more than just TikTok partners. Tum meri girlfriend banogi?",positive → neutral
1045,24,Rohit,neutral,positive,"Rohit, haan! Hamesha TikTok par trend bante rahenge, aur ek dusre ke saath dance karte rahenge.","Thank you, Neha! I promise to make you the star of TikTok, and dance together forever.",neutral → positive
1046,1,Pooja,neutral,positive,"Hey, Pooja! Did you hear about Rahul and Riya? They are the newest couple in college.","Haan, yaar! They are all over Instagram, posting adorable pictures. It's like a fairytale romance.",neutral → positive
1046,3,Pooja,positive,neutral,"Absolutely! I saw them together at the library yesterday, whispering sweet nothings to each other.","Oh, really? It seems like love is in the air. I wonder how they managed to keep it a secret for so long.",positive → neutral
1046,4,Rohan,neutral,negative,"Oh, really? It seems like love is in the air. I wonder how they managed to keep it a secret for so long.","Well, you know how rumors spread faster than wildfire in our college. They probably wanted to avoid all the unnecessary drama.",neutral → negative
1046,5,Pooja,negative,positive,"Well, you know how rumors spread faster than wildfire in our college. They probably wanted to avoid all the unnecessary drama.","True that! But honestly, I can't wait for them to be all lovey-dovey openly. It's so cute to watch them being all shy and blushy.",negative → positive
1046,6,Rohan,positive,neutral,"True that! But honestly, I can't wait for them to be all lovey-dovey openly. It's so cute to watch them being all shy and blushy.","I agree, Pooja! It's like they are in their own little world, oblivious to everything else around them.",positive → neutral
1046,8,Rohan,neutral,positive,"Do you think they will last long, though? You know, college relationships tend to be short-lived.","Hmm, it's hard to say. But they do seem genuinely happy together. Maybe they'll prove everyone wrong and stay together forever.",neutral → positive
1046,11,Pooja,positive,neutral,"Definitely! By the way, Pooja, have you ever been in a relationship? I mean, you must have had your fair share of admirers.","Well, Rohan, I've had a few crushes here and there, but nothing serious. I guess I've been waiting for that special someone.",positive → neutral
1046,13,Pooja,neutral,positive,"Oh, I see. So, tell me, what's your idea of a perfect romance? How would your dream guy be?","My dream guy would be someone who can make me laugh, has a caring nature, and of course, respects my dreams and aspirations.",neutral → positive
1046,14,Rohan,positive,neutral,"My dream guy would be someone who can make me laugh, has a caring nature, and of course, respects my dreams and aspirations.","Oh, Pooja, you just described me! Can I be that dream guy of yours?",positive → neutral
1046,15,Pooja,neutral,positive,"Oh, Pooja, you just described me! Can I be that dream guy of yours?","Haha, nice try Rohan! But I do appreciate your sense of humor. Who knows what the future holds, right?",neutral → positive
1046,22,Rohan,positive,neutral,"Rohan, you have a way with words! You always manage to make me blush. Maybe there's something more between us than just friendly banter.","Maybe, Pooja. Maybe we are meant to be more than just friends. Would you like to find out?",positive → neutral
1046,23,Pooja,neutral,positive,"Maybe, Pooja. Maybe we are meant to be more than just friends. Would you like to find out?","I would love to, Rohan. Let's see where this journey takes us. But for now, let's keep enjoying each other's company.",neutral → positive
1047,1,Pooja,neutral,positive,"Kya haal hai, Pooja? Aaj PUBG wala session kaisa tha?","Hey Rohan! Haal toh mast, aur gaming session bhi amazing tha. Tum batao, kaisa chala aapka?",neutral → positive
1047,2,Rohan,positive,neutral,"Hey Rohan! Haal toh mast, aur gaming session bhi amazing tha. Tum batao, kaisa chala aapka?","Bilkul top-notch tha, Pooja! Meri squad ne kuch epic kills kiye aur hum team ko victory milgayi.",positive → neutral
1047,11,Pooja,neutral,positive,"Aisa hi lagta hai mujhe bhi! Aur hum agle weekend firse ek gaming marathon plan kar sakte hai, kya kehti hai?","Zaroor, Rohan! I'm always up for some gaming with you. It's always so much fun.",neutral → positive
1047,13,Pooja,positive,neutral,"Great, toh hum uss din epic killer duo ban jayenge aur ek dusre ko support karenge. Kahin ecstasy of gaming mein humare hearts hearts collide toh nahi ho jayenge?","Haha, waise toh humari gaming compatibility hi high hai. Lekin kya pata, humare hearts ka bhi kuch ho jaaye. Let's wait and watch, Rohan.",positive → neutral
1047,16,Rohan,neutral,positive,"Hmm, suspense aur mystery toh delish hota hai. Milte hai gaming session ke liye aur fir bahut saara battlenet wala suspense bhi dekhte hai!","For sure, Pooja. Wait kar raha hoon inn moments of suspense and unlimited gaming fun ke liye. Love you, Pooja.",neutral → positive
1048,10,Riya,neutral,positive,Padhai ke breaks mein ya weekend pe hum milenge. Simple sa!,"Hmm, sounds interesting! Mai bhi time nikalungi tere liye.",neutral → positive
1048,13,Rohan,positive,neutral,Absolutely! I'm glad you understand. Tujhe kya hobbies aur school work ke beech balance karna aata hai?,"Mujhe music bahut pasand hai. Bas, homework ke bich cover compositions sunta rehta hu. Helps me unwind.",positive → neutral
1048,14,Riya,neutral,positive,"Mujhe music bahut pasand hai. Bas, homework ke bich cover compositions sunta rehta hu. Helps me unwind.","Wow, that's amazing! Tujhe koi instrument bajana bhi aata hai?",neutral → positive
1048,15,Rohan,positive,neutral,"Wow, that's amazing! Tujhe koi instrument bajana bhi aata hai?","Haan, guitar aur piano bajana sikha tha. Kitna enjoy karta hu jab music aur studies ko combine karta hu.",positive → neutral
1048,16,Riya,neutral,positive,"Haan, guitar aur piano bajana sikha tha. Kitna enjoy karta hu jab music aur studies ko combine karta hu.","You're so talented, Rohan! Mujhe bhi sikha de, please?",neutral → positive
1048,17,Rohan,positive,neutral,"You're so talented, Rohan! Mujhe bhi sikha de, please?","Zaroor, Riya! Main tera personal music teacher aur dance partner ban jaaunga.",positive → neutral
1048,18,Riya,neutral,positive,"Zaroor, Riya! Main tera personal music teacher aur dance partner ban jaaunga.","Sach? That would be so much fun! Dono saath mein humara time bhi niklega, aur hobbies bhi pursue kar payenge.",neutral → positive
